meal_code,title,meal_kind,country,cuisine_family,cultural_specific,discovery_level,meal_contexts,diet_tags,components_json,seasoning_note,source_keys,evidence_level,auto_publish_policy,editorial_confidence,editorial_note,enabled,semantic_signature
TEE-MEAL-186,"Poulet citronnelle, nouilles de riz et brocoli · inspiration sud-est asiatique",composed_plate,,southeast_asian_inspired,False,0,"[""lunch"",""dinner""]",[],"[{""name"":""Poulet citronnelle"",""role"":""protein"",""grams"":140,""lookup_terms"":[""poulet viande cuite""]},{""name"":""Nouilles de riz"",""role"":""starch"",""grams"":180,""lookup_terms"":[""nouilles de riz cuites"",""vermicelle de riz cuit""]},{""name"":""Brocoli"",""role"":""vegetable"",""grams"":180,""lookup_terms"":[""brocoli cuit""]}]",curry doux et citron vert,"[""OLDWAYS_WORLD"",""PNNS_PLATE"",""CIQUAL""]",tee_curated_whitelist,safe_plate,0.92,Assiette TEE construite sur une matrice culinaire validée; publication seulement après résolution CIQUAL forte de chaque composant.,True,southeast_asian_inspired|protein:poulet_citronnelle|starch:nouilles_de_riz|vegetable:brocoli
TEE-MEAL-187,"Poisson citron vert, nouilles de riz et haricots verts · inspiration sud-est asiatique",composed_plate,,southeast_asian_inspired,False,0,"[""lunch"",""dinner""]",[],"[{""name"":""Poisson citron vert"",""role"":""protein"",""grams"":150,""lookup_terms"":[""poisson cuit"",""cabillaud cuit""]},{""name"":""Nouilles de riz"",""role"":""starch"",""grams"":180,""lookup_terms"":[""nouilles de riz cuites"",""vermicelle de riz cuit""]},{""name"":""Haricots verts"",""role"":""vegetable"",""grams"":180,""lookup_terms"":[""haricot vert cuit""]}]","ail, basilic et gingembre","[""OLDWAYS_WORLD"",""PNNS_PLATE"",""CIQUAL""]",tee_curated_whitelist,safe_plate,0.92,Assiette TEE construite sur une matrice culinaire validée; publication seulement après résolution CIQUAL forte de chaque composant.,True,southeast_asian_inspired|protein:poisson_citron_vert|starch:nouilles_de_riz|vegetable:haricots_verts
TEE-MEAL-188,"Crevettes, nouilles de riz et chou · inspiration sud-est asiatique",composed_plate,,southeast_asian_inspired,False,0,"[""lunch"",""dinner""]",[],"[{""name"":""Crevettes"",""role"":""protein"",""grams"":140,""lookup_terms"":[""crevette cuite""]},{""name"":""Nouilles de riz"",""role"":""starch"",""grams"":180,""lookup_terms"":[""nouilles de riz cuites"",""vermicelle de riz cuit""]},{""name"":""Chou"",""role"":""vegetable"",""grams"":180,""lookup_terms"":[""chou cuit""]}]",citronnelle et gingembre,"[""OLDWAYS_WORLD"",""PNNS_PLATE"",""CIQUAL""]",tee_curated_whitelist,safe_plate,0.92,Assiette TEE construite sur une matrice culinaire validée; publication seulement après résolution CIQUAL forte de chaque composant.,True,southeast_asian_inspired|protein:crevettes|starch:nouilles_de_riz|vegetable:chou
TEE-MEAL-189,"Tofu, nouilles de riz et carottes · inspiration sud-est asiatique",composed_plate,,southeast_asian_inspired,False,0,"[""lunch"",""dinner""]","[""vegetarian""]","[{""name"":""Tofu"",""role"":""protein_plant"",""grams"":150,""lookup_terms"":[""tofu nature""]},{""name"":""Nouilles de riz"",""role"":""starch"",""grams"":180,""lookup_terms"":[""nouilles de riz cuites"",""vermicelle de riz cuit""]},{""name"":""Carottes"",""role"":""vegetable"",""grams"":180,""lookup_terms"":[""carotte cuite""]}]","citron vert, gingembre et coriandre","[""OLDWAYS_WORLD"",""PNNS_PLATE"",""CIQUAL""]",tee_curated_whitelist,safe_plate,0.92,Assiette TEE construite sur une matrice culinaire validée; publication seulement après résolution CIQUAL forte de chaque composant.,True,southeast_asian_inspired|protein_plant:tofu|starch:nouilles_de_riz|vegetable:carottes
TEE-MEAL-190,"Œufs, nouilles de riz et brocoli · inspiration sud-est asiatique",composed_plate,,southeast_asian_inspired,False,0,"[""lunch"",""dinner""]",[],"[{""name"":""Œufs"",""role"":""protein"",""grams"":120,""lookup_terms"":[""oeuf cuit""]},{""name"":""Nouilles de riz"",""role"":""starch"",""grams"":180,""lookup_terms"":[""nouilles de riz cuites"",""vermicelle de riz cuit""]},{""name"":""Brocoli"",""role"":""vegetable"",""grams"":180,""lookup_terms"":[""brocoli cuit""]}]",curry doux et citron vert,"[""OLDWAYS_WORLD"",""PNNS_PLATE"",""CIQUAL""]",tee_curated_whitelist,safe_plate,0.92,Assiette TEE construite sur une matrice culinaire validée; publication seulement après résolution CIQUAL forte de chaque composant.,True,southeast_asian_inspired|protein:ufs|starch:nouilles_de_riz|vegetable:brocoli
TEE-MEAL-191,"Poulet citronnelle, patate douce et chou · inspiration sud-est asiatique",composed_plate,,southeast_asian_inspired,False,0,"[""lunch"",""dinner""]",[],"[{""name"":""Poulet citronnelle"",""role"":""protein"",""grams"":140,""lookup_terms"":[""poulet viande cuite""]},{""name"":""Patate douce"",""role"":""starch"",""grams"":190,""lookup_terms"":[""patate douce cuite""]},{""name"":""Chou"",""role"":""vegetable"",""grams"":180,""lookup_terms"":[""chou cuit""]}]","ail, basilic et gingembre","[""OLDWAYS_WORLD"",""PNNS_PLATE"",""CIQUAL""]",tee_curated_whitelist,safe_plate,0.92,Assiette TEE construite sur une matrice culinaire validée; publication seulement après résolution CIQUAL forte de chaque composant.,True,southeast_asian_inspired|protein:poulet_citronnelle|starch:patate_douce|vegetable:chou
TEE-MEAL-192,"Poisson citron vert, patate douce et carottes · inspiration sud-est asiatique",composed_plate,,southeast_asian_inspired,False,0,"[""lunch"",""dinner""]",[],"[{""name"":""Poisson citron vert"",""role"":""protein"",""grams"":150,""lookup_terms"":[""poisson cuit"",""cabillaud cuit""]},{""name"":""Patate douce"",""role"":""starch"",""grams"":190,""lookup_terms"":[""patate douce cuite""]},{""name"":""Carottes"",""role"":""vegetable"",""grams"":180,""lookup_terms"":[""carotte cuite""]}]",citronnelle et gingembre,"[""OLDWAYS_WORLD"",""PNNS_PLATE"",""CIQUAL""]",tee_curated_whitelist,safe_plate,0.92,Assiette TEE construite sur une matrice culinaire validée; publication seulement après résolution CIQUAL forte de chaque composant.,True,southeast_asian_inspired|protein:poisson_citron_vert|starch:patate_douce|vegetable:carottes
TEE-MEAL-193,"Crevettes, patate douce et brocoli · inspiration sud-est asiatique",composed_plate,,southeast_asian_inspired,False,0,"[""lunch"",""dinner""]",[],"[{""name"":""Crevettes"",""role"":""protein"",""grams"":140,""lookup_terms"":[""crevette cuite""]},{""name"":""Patate douce"",""role"":""starch"",""grams"":190,""lookup_terms"":[""patate douce cuite""]},{""name"":""Brocoli"",""role"":""vegetable"",""grams"":180,""lookup_terms"":[""brocoli cuit""]}]","citron vert, gingembre et coriandre","[""OLDWAYS_WORLD"",""PNNS_PLATE"",""CIQUAL""]",tee_curated_whitelist,safe_plate,0.92,Assiette TEE construite sur une matrice culinaire validée; publication seulement après résolution CIQUAL forte de chaque composant.,True,southeast_asian_inspired|protein:crevettes|starch:patate_douce|vegetable:brocoli
TEE-MEAL-194,"Tofu, patate douce et haricots verts · inspiration sud-est asiatique",composed_plate,,southeast_asian_inspired,False,0,"[""lunch"",""dinner""]","[""vegetarian""]","[{""name"":""Tofu"",""role"":""protein_plant"",""grams"":150,""lookup_terms"":[""tofu nature""]},{""name"":""Patate douce"",""role"":""starch"",""grams"":190,""lookup_terms"":[""patate douce cuite""]},{""name"":""Haricots verts"",""role"":""vegetable"",""grams"":180,""lookup_terms"":[""haricot vert cuit""]}]",curry doux et citron vert,"[""OLDWAYS_WORLD"",""PNNS_PLATE"",""CIQUAL""]",tee_curated_whitelist,safe_plate,0.92,Assiette TEE construite sur une matrice culinaire validée; publication seulement après résolution CIQUAL forte de chaque composant.,True,southeast_asian_inspired|protein_plant:tofu|starch:patate_douce|vegetable:haricots_verts
TEE-MEAL-195,"Œufs, patate douce et chou · inspiration sud-est asiatique",composed_plate,,southeast_asian_inspired,False,0,"[""lunch"",""dinner""]",[],"[{""name"":""Œufs"",""role"":""protein"",""grams"":120,""lookup_terms"":[""oeuf cuit""]},{""name"":""Patate douce"",""role"":""starch"",""grams"":190,""lookup_terms"":[""patate douce cuite""]},{""name"":""Chou"",""role"":""vegetable"",""grams"":180,""lookup_terms"":[""chou cuit""]}]","ail, basilic et gingembre","[""OLDWAYS_WORLD"",""PNNS_PLATE"",""CIQUAL""]",tee_curated_whitelist,safe_plate,0.92,Assiette TEE construite sur une matrice culinaire validée; publication seulement après résolution CIQUAL forte de chaque composant.,True,southeast_asian_inspired|protein:ufs|starch:patate_douce|vegetable:chou
TEE-MEAL-196,"Poulet citronnelle, quinoa et brocoli · inspiration sud-est asiatique",composed_plate,,southeast_asian_inspired,False,0,"[""lunch"",""dinner""]",[],"[{""name"":""Poulet citronnelle"",""role"":""protein"",""grams"":140,""lookup_terms"":[""poulet viande cuite""]},{""name"":""Quinoa"",""role"":""starch"",""grams"":170,""lookup_terms"":[""quinoa cuit""]},{""name"":""Brocoli"",""role"":""vegetable"",""grams"":180,""lookup_terms"":[""brocoli cuit""]}]",citronnelle et gingembre,"[""OLDWAYS_WORLD"",""PNNS_PLATE"",""CIQUAL""]",tee_curated_whitelist,safe_plate,0.92,Assiette TEE construite sur une matrice culinaire validée; publication seulement après résolution CIQUAL forte de chaque composant.,True,southeast_asian_inspired|protein:poulet_citronnelle|starch:quinoa|vegetable:brocoli
TEE-MEAL-197,"Poisson citron vert, quinoa et haricots verts · inspiration sud-est asiatique",composed_plate,,southeast_asian_inspired,False,0,"[""lunch"",""dinner""]",[],"[{""name"":""Poisson citron vert"",""role"":""protein"",""grams"":150,""lookup_terms"":[""poisson cuit"",""cabillaud cuit""]},{""name"":""Quinoa"",""role"":""starch"",""grams"":170,""lookup_terms"":[""quinoa cuit""]},{""name"":""Haricots verts"",""role"":""vegetable"",""grams"":180,""lookup_terms"":[""haricot vert cuit""]}]","citron vert, gingembre et coriandre","[""OLDWAYS_WORLD"",""PNNS_PLATE"",""CIQUAL""]",tee_curated_whitelist,safe_plate,0.92,Assiette TEE construite sur une matrice culinaire validée; publication seulement après résolution CIQUAL forte de chaque composant.,True,southeast_asian_inspired|protein:poisson_citron_vert|starch:quinoa|vegetable:haricots_verts
TEE-MEAL-198,"Crevettes, quinoa et chou · inspiration sud-est asiatique",composed_plate,,southeast_asian_inspired,False,0,"[""lunch"",""dinner""]",[],"[{""name"":""Crevettes"",""role"":""protein"",""grams"":140,""lookup_terms"":[""crevette cuite""]},{""name"":""Quinoa"",""role"":""starch"",""grams"":170,""lookup_terms"":[""quinoa cuit""]},{""name"":""Chou"",""role"":""vegetable"",""grams"":180,""lookup_terms"":[""chou cuit""]}]",curry doux et citron vert,"[""OLDWAYS_WORLD"",""PNNS_PLATE"",""CIQUAL""]",tee_curated_whitelist,safe_plate,0.92,Assiette TEE construite sur une matrice culinaire validée; publication seulement après résolution CIQUAL forte de chaque composant.,True,southeast_asian_inspired|protein:crevettes|starch:quinoa|vegetable:chou
TEE-MEAL-199,"Tofu, quinoa et carottes · inspiration sud-est asiatique",composed_plate,,southeast_asian_inspired,False,0,"[""lunch"",""dinner""]","[""vegetarian""]","[{""name"":""Tofu"",""role"":""protein_plant"",""grams"":150,""lookup_terms"":[""tofu nature""]},{""name"":""Quinoa"",""role"":""starch"",""grams"":170,""lookup_terms"":[""quinoa cuit""]},{""name"":""Carottes"",""role"":""vegetable"",""grams"":180,""lookup_terms"":[""carotte cuite""]}]","ail, basilic et gingembre","[""OLDWAYS_WORLD"",""PNNS_PLATE"",""CIQUAL""]",tee_curated_whitelist,safe_plate,0.92,Assiette TEE construite sur une matrice culinaire validée; publication seulement après résolution CIQUAL forte de chaque composant.,True,southeast_asian_inspired|protein_plant:tofu|starch:quinoa|vegetable:carottes
TEE-MEAL-200,"Œufs, quinoa et brocoli · inspiration sud-est asiatique",composed_plate,,southeast_asian_inspired,False,0,"[""lunch"",""dinner""]",[],"[{""name"":""Œufs"",""role"":""protein"",""grams"":120,""lookup_terms"":[""oeuf cuit""]},{""name"":""Quinoa"",""role"":""starch"",""grams"":170,""lookup_terms"":[""quinoa cuit""]},{""name"":""Brocoli"",""role"":""vegetable"",""grams"":180,""lookup_terms"":[""brocoli cuit""]}]",citronnelle et gingembre,"[""OLDWAYS_WORLD"",""PNNS_PLATE"",""CIQUAL""]",tee_curated_whitelist,safe_plate,0.92,Assiette TEE construite sur une matrice culinaire validée; publication seulement après résolution CIQUAL forte de chaque composant.,True,southeast_asian_inspired|protein:ufs|starch:quinoa|vegetable:brocoli
TEE-MEAL-201,"Saumon à l’aneth, pommes de terre et poireaux · inspiration nordique",composed_plate,,nordic_inspired,False,0,"[""lunch"",""dinner""]",[],"[{""name"":""Saumon à l’aneth"",""role"":""protein"",""grams"":150,""lookup_terms"":[""saumon cuit""]},{""name"":""Pommes de terre"",""role"":""starch"",""grams"":190,""lookup_terms"":[""pomme de terre cuite""]},{""name"":""Poireaux"",""role"":""vegetable"",""grams"":180,""lookup_terms"":[""poireau cuit""]}]","aneth, citron et moutarde douce","[""OLDWAYS_WORLD"",""PNNS_PLATE"",""CIQUAL""]",tee_curated_whitelist,safe_plate,0.92,Assiette TEE construite sur une matrice culinaire validée; publication seulement après résolution CIQUAL forte de chaque composant.,True,nordic_inspired|protein:saumon_a_l_aneth|starch:pommes_de_terre|vegetable:poireaux
TEE-MEAL-202,"Cabillaud, pommes de terre et carottes · inspiration nordique",composed_plate,,nordic_inspired,False,0,"[""lunch"",""dinner""]",[],"[{""name"":""Cabillaud"",""role"":""protein"",""grams"":150,""lookup_terms"":[""cabillaud cuit""]},{""name"":""Pommes de terre"",""role"":""starch"",""grams"":190,""lookup_terms"":[""pomme de terre cuite""]},{""name"":""Carottes"",""role"":""vegetable"",""grams"":180,""lookup_terms"":[""carotte cuite""]}]","persil, citron et poivre","[""OLDWAYS_WORLD"",""PNNS_PLATE"",""CIQUAL""]",tee_curated_whitelist,safe_plate,0.92,Assiette TEE construite sur une matrice culinaire validée; publication seulement après résolution CIQUAL forte de chaque composant.,True,nordic_inspired|protein:cabillaud|starch:pommes_de_terre|vegetable:carottes
TEE-MEAL-203,"Poulet rôti, pommes de terre et chou · inspiration nordique",composed_plate,,nordic_inspired,False,0,"[""lunch"",""dinner""]",[],"[{""name"":""Poulet rôti"",""role"":""protein"",""grams"":140,""lookup_terms"":[""poulet viande cuite""]},{""name"":""Pommes de terre"",""role"":""starch"",""grams"":190,""lookup_terms"":[""pomme de terre cuite""]},{""name"":""Chou"",""role"":""vegetable"",""grams"":180,""lookup_terms"":[""chou cuit""]}]",aneth et raifort doux,"[""OLDWAYS_WORLD"",""PNNS_PLATE"",""CIQUAL""]",tee_curated_whitelist,safe_plate,0.92,Assiette TEE construite sur une matrice culinaire validée; publication seulement après résolution CIQUAL forte de chaque composant.,True,nordic_inspired|protein:poulet_roti|starch:pommes_de_terre|vegetable:chou
TEE-MEAL-204,"Œufs, pommes de terre et betteraves · inspiration nordique",composed_plate,,nordic_inspired,False,0,"[""lunch"",""dinner""]",[],"[{""name"":""Œufs"",""role"":""protein"",""grams"":120,""lookup_terms"":[""oeuf cuit""]},{""name"":""Pommes de terre"",""role"":""starch"",""grams"":190,""lookup_terms"":[""pomme de terre cuite""]},{""name"":""Betteraves"",""role"":""vegetable"",""grams"":180,""lookup_terms"":[""betterave cuite""]}]",thym et citron,"[""OLDWAYS_WORLD"",""PNNS_PLATE"",""CIQUAL""]",tee_curated_whitelist,safe_plate,0.92,Assiette TEE construite sur une matrice culinaire validée; publication seulement après résolution CIQUAL forte de chaque composant.,True,nordic_inspired|protein:ufs|starch:pommes_de_terre|vegetable:betteraves
TEE-MEAL-205,"Lentilles, pommes de terre et poireaux · inspiration nordique",composed_plate,,nordic_inspired,False,0,"[""lunch"",""dinner""]","[""vegetarian""]","[{""name"":""Lentilles"",""role"":""protein_plant"",""grams"":160,""lookup_terms"":[""lentille cuite""]},{""name"":""Pommes de terre"",""role"":""starch"",""grams"":190,""lookup_terms"":[""pomme de terre cuite""]},{""name"":""Poireaux"",""role"":""vegetable"",""grams"":180,""lookup_terms"":[""poireau cuit""]}]","aneth, citron et moutarde douce","[""OLDWAYS_WORLD"",""PNNS_PLATE"",""CIQUAL""]",tee_curated_whitelist,safe_plate,0.92,Assiette TEE construite sur une matrice culinaire validée; publication seulement après résolution CIQUAL forte de chaque composant.,True,nordic_inspired|protein_plant:lentilles|starch:pommes_de_terre|vegetable:poireaux
TEE-MEAL-206,"Saumon à l’aneth, orge et chou · inspiration nordique",composed_plate,,nordic_inspired,False,0,"[""lunch"",""dinner""]",[],"[{""name"":""Saumon à l’aneth"",""role"":""protein"",""grams"":150,""lookup_terms"":[""saumon cuit""]},{""name"":""Orge"",""role"":""starch"",""grams"":170,""lookup_terms"":[""orge perlé cuit"",""orge cuit""]},{""name"":""Chou"",""role"":""vegetable"",""grams"":180,""lookup_terms"":[""chou cuit""]}]","persil, citron et poivre","[""OLDWAYS_WORLD"",""PNNS_PLATE"",""CIQUAL""]",tee_curated_whitelist,safe_plate,0.92,Assiette TEE construite sur une matrice culinaire validée; publication seulement après résolution CIQUAL forte de chaque composant.,True,nordic_inspired|protein:saumon_a_l_aneth|starch:orge|vegetable:chou
TEE-MEAL-207,"Cabillaud, orge et betteraves · inspiration nordique",composed_plate,,nordic_inspired,False,0,"[""lunch"",""dinner""]",[],"[{""name"":""Cabillaud"",""role"":""protein"",""grams"":150,""lookup_terms"":[""cabillaud cuit""]},{""name"":""Orge"",""role"":""starch"",""grams"":170,""lookup_terms"":[""orge perlé cuit"",""orge cuit""]},{""name"":""Betteraves"",""role"":""vegetable"",""grams"":180,""lookup_terms"":[""betterave cuite""]}]",aneth et raifort doux,"[""OLDWAYS_WORLD"",""PNNS_PLATE"",""CIQUAL""]",tee_curated_whitelist,safe_plate,0.92,Assiette TEE construite sur une matrice culinaire validée; publication seulement après résolution CIQUAL forte de chaque composant.,True,nordic_inspired|protein:cabillaud|starch:orge|vegetable:betteraves
